date,gross_return,base_cost_return,stressed_cost_return,net_return,stressed_net_return,turnover,gross_leverage,net_exposure,nav,stressed_cost_nav
2023-06-26,-0.004144197925266771,0.0,0.0,-0.004144197925266771,-0.004144197925266771,0.0,1.623688778824352,0.776311221175648,2.303887746157908,2.227984846423151
2023-06-27,0.010980730292866087,0.0,0.0,0.010980730292866087,0.010980730292866087,0.0,1.623688778824352,0.776311221175648,2.3291861161235072,2.2524497471183165
2023-06-28,0.0016377145100779536,0.0,0.0,0.0016377145100779536,0.0016377145100779536,0.0,1.623688778824352,0.776311221175648,2.333000658022555,2.2561386167523936
2023-06-29,-0.000190573914034105,0.0,0.0,-0.000190573914034105,-0.000190573914034105,0.0,1.623688778824352,0.776311221175648,2.3325560489557113,2.2557086555855954
2023-06-30,0.008551031640995715,1.981296819584145e-05,5.943890458752435e-05,0.008531218672799873,0.00849159273640819,0.15,1.5202121568238438,0.7261907739462304,2.3524555946759147,2.274863214820819
2023-07-03,0.0014168864586988341,1.981296819584145e-05,5.943890458752435e-05,0.0013970734905029926,0.0013574475541113097,0.15,1.416735534823336,0.6760703267168129,2.3557421480248215,2.2779512223277156
2023-07-05,-0.004558186154405516,1.981296819584145e-05,5.943890458752435e-05,-0.004577999122601357,-0.00461762505899304,0.15,1.313258912822828,0.6259498794873953,2.344957562538089,2.2674324976803315
2023-07-06,-0.009212287865355002,1.9812968195841448e-05,5.943890458752435e-05,-0.009232100833550845,-0.009271726769942527,0.15,1.20978229082232,0.5758294322579778,2.32330867787034,2.246409483092551
2023-07-07,-0.0020421950847727267,1.9812968195841455e-05,5.9438904587524355e-05,-0.002062008052968568,-0.002101633989360251,0.15000000000000002,1.1063056688218118,0.5257089850285601,2.3185179966670395,2.2416883525688625
2023-07-10,0.0016473492727548389,1.981296819584145e-05,5.943890458752434e-05,0.0016275363045589973,0.0015879103681673144,0.15,1.002829046821304,0.4755885377991427,2.3222914688793885,2.2452479527461064
2023-07-11,0.0036574425224614165,1.0115330441323991e-05,3.034599132397197e-05,0.0036473271920200927,0.0036270965311374446,0.07658113368985597,0.9500000000000001,0.44999999999999996,2.3307616257016286,2.253391683807055
2023-07-12,0.005492318032131906,0.0,0.0,0.005492318032131906,0.005492318032131906,0.0,0.9500000000000001,0.44999999999999996,2.343562909807071,2.265768027585485
2023-07-13,0.007998613141330213,0.0,0.0,0.007998613141330213,0.007998613141330213,0.0,0.9500000000000001,0.44999999999999996,2.3623081628949882,2.2838910295061363
2023-07-14,-0.000885549288611843,0.0,0.0,-0.000885549288611843,-0.000885549288611843,0.0,0.9500000000000001,0.44999999999999996,2.3602162225818546,2.2818685314296903
2023-07-17,0.0029933980279333774,0.0,0.0,0.0029933980279333774,0.0029933980279333774,0.0,0.9500000000000001,0.44999999999999996,2.3672812891680275,2.288699072191675
2023-07-18,0.00647287684198675,0.0,0.0,0.00647287684198675,0.00647287684198675,0.0,0.9500000000000001,0.44999999999999996,2.382604409403152,2.3035135394143413
2023-07-19,0.0024749759901520414,0.0,0.0,0.0024749759901520414,0.0024749759901520414,0.0,0.9500000000000001,0.44999999999999996,2.388501298110455,2.3092146801173823
2023-07-20,-0.006974265755375315,0.0,0.0,-0.006974265755375315,-0.006974265755375315,0.0,0.9500000000000001,0.44999999999999996,2.371843255300374,2.2931096032520295
2023-07-21,0.002393761150639447,0.0,0.0,0.002393761150639447,0.002393761150639447,0.0,0.9500000000000001,0.44999999999999996,2.377520881540318,2.2985987599344524
2023-07-24,0.0006182752188210274,0.0,0.0,0.0006182752188210274,0.0006182752188210274,0.0,0.9500000000000001,0.44999999999999996,2.3789908437836043,2.300019926585733
2023-07-25,0.0009691524043962804,0.0,0.0,0.0009691524043962804,0.0009691524043962804,0.0,0.9500000000000001,0.44999999999999996,2.3812964484798935,2.3022489964277426
2023-07-26,-0.00048195503356890824,0.0,0.0,-0.00048195503356890824,-0.00048195503356890824,0.0,0.9500000000000001,0.44999999999999996,2.3801487706701288,2.3011394159353853
2023-07-27,-0.0057598531293717795,0.0,0.0,-0.0057598531293717795,-0.0057598531293717795,0.0,0.9500000000000001,0.44999999999999996,2.366439463325014,2.287885190869389
2023-07-28,0.011798879636143936,0.0,0.0,0.011798879636143936,0.011798879636143936,0.0,0.9500000000000001,0.44999999999999996,2.394360797719007,2.314879672857773
2023-07-31,0.004451833243225461,1.942671545387042e-05,5.828014636161126e-05,0.004432406527771591,0.00439355309686385,0.15000000000000002,1.0902131912923563,0.4582038797298578,2.4049735781486574,2.3250502196133245
2023-08-01,-0.0019081298613124321,1.942671545387041e-05,5.828014636161124e-05,-0.0019275565767663024,-0.0019664100076740433,0.14999999999999997,1.2304263825847126,0.46640775945971563,2.4003378555111476,2.320478217593132
2023-08-02,-0.011726624829794103,1.942671545387042e-05,5.828014636161126e-05,-0.011746051545247974,-0.011784904976155714,0.15000000000000002,1.3706395738770687,0.4746116391895735,2.372143363334304,2.2931316022995576
2023-08-03,-0.0003152350439481733,1.942671545387041e-05,5.828014636161124e-05,-0.00033466175940204373,-0.0003735151903097845,0.14999999999999997,1.510852765169425,0.4828155189194312,2.3713494976627767,2.2922750828127194
2023-08-04,-0.0050784378338264114,1.942671545387041e-05,5.828014636161123e-05,-0.0050978645492802815,-0.005136717980188023,0.14999999999999997,1.6510659564617811,0.49101939864928906,2.359260679124688,2.2805003121792984
2023-08-07,0.007232189966116601,1.9426715453870424e-05,5.828014636161126e-05,0.007212763250662731,0.00717390981975499,0.15000000000000002,1.7912791477541372,0.49922327837914693,2.3762774678498118,2.296860415762796
2023-08-08,-0.008374930458235107,1.4332436260512507e-05,4.299730878153751e-05,-0.00838926289449562,-0.008417927767016645,0.1106654104334737,1.8947241501711758,0.5052758498288241,2.3563422514617534,2.277525610691985
2023-08-09,-0.00601115555467467,0.0,0.0,-0.00601115555467467,-0.00601115555467467,0.0,1.8947241501711758,0.5052758498288241,2.3421779116481645,2.2638350499663598
2023-08-10,0.007037943746681791,0.0,0.0,0.007037943746681791,0.007037943746681791,0.0,1.8947241501711758,0.5052758498288241,2.358662028035065,2.2797677936997895
2023-08-11,-0.001078125542611898,0.0,0.0,-0.001078125542611898,-0.001078125542611898,0.0,1.8947241501711758,0.5052758498288241,2.3561190942562518,2.277309917810178
2023-08-14,0.002268529980873995,0.0,0.0,0.002268529980873995,0.002268529980873995,0.0,1.8947241501711758,0.5052758498288241,2.361464021060082,2.282476063634472
2023-08-15,-0.007321717762661704,0.0,0.0,-0.007321717762661704,-0.007321717762661704,0.0,1.8947241501711758,0.5052758498288241,2.3441740479911997,2.2657644180965093
2023-08-16,-0.004648437622170931,0.0,0.0,-0.004648437622170931,-0.004648437622170931,0.0,1.8947241501711758,0.5052758498288241,2.3332773011536005,2.2552321535324533
2023-08-17,-0.007042667218880881,0.0,0.0,-0.007042667218880881,-0.007042667218880881,0.0,1.8947241501711758,0.5052758498288241,2.3168448055922073,2.239349303973804
2023-08-18,-0.00131272362816488,0.0,0.0,-0.00131272362816488,-0.00131272362816488,0.0,1.8947241501711758,0.5052758498288241,2.3138034286731153,2.2364096572307632
2023-08-21,0.011480222348855,0.0,0.0,0.011480222348855,0.011480222348855,0.0,1.8947241501711758,0.5052758498288241,2.340366406505826,2.262084137358899
2023-08-22,-0.004464530994136739,0.0,0.0,-0.004464530994136739,-0.004464530994136739,0.0,1.8947241501711758,0.5052758498288241,2.3299177681463443,2.2519849926163156
2023-08-23,0.002051580763260552,0.0,0.0,0.002051580763260552,0.002051580763260552,0.0,1.8947241501711758,0.5052758498288241,2.3346977826194526,2.2566051217063188
2023-08-24,-0.008484107037877537,0.0,0.0,-0.008484107037877537,-0.008484107037877537,0.0,1.8947241501711758,0.5052758498288241,2.314889956730614,2.23745984231154
2023-08-25,0.004429837420130971,0.0,0.0,0.004429837420130971,0.004429837420130971,0.0,1.8947241501711758,0.5052758498288241,2.3251445428844244,2.247371425647052
2023-08-28,0.00633086802772098,0.0,0.0,0.00633086802772098,0.00633086802772098,0.0,1.8947241501711758,0.5052758498288241,2.339864726130801,2.261599237552095
2023-08-29,0.01016036315399792,0.0,0.0,0.01016036315399792,0.01016036315399792,0.0,1.8947241501711758,0.5052758498288241,2.36363860147952,2.284577907114429
2023-08-30,0.004728945461013677,0.0,0.0,0.004728945461013677,0.004728945461013677,0.0,1.8947241501711758,0.5052758498288241,2.3748161195154633,2.2953815514386102
2023-08-31,-0.005556102742453497,2.2311740153399423e-05,6.693522046019827e-05,-0.005578414482606897,-0.005623037962913696,0.15000000000000002,1.8426262897758174,0.42241981677321727,2.36156841088083,2.282474533835499
2023-09-01,0.006183462856891787,2.231174015339942e-05,6.693522046019826e-05,0.006161151116738388,0.006116527636431589,0.14999999999999997,1.790528429380459,0.33956378371761053,2.376118390732782,2.296435352401155
2023-09-05,0.0012174545786381333,2.231174015339942e-05,6.693522046019826e-05,0.0011951428384847339,0.001150519358177935,0.15,1.7384305689851007,0.2567077506620039,2.378958191610858,2.299077445728897
2023-09-06,-0.004595829548034269,1.0927171914304409e-05,3.278151574291323e-05,-0.004606756719948574,-0.004628611063777183,0.07346248100222391,1.7129156484547636,0.21612901896688969,2.367998909975178,2.2884359104271157
2023-09-07,-0.0051398268249273574,0.0,0.0,-0.0051398268249273574,-0.0051398268249273574,0.0,1.7129156484547636,0.21612901896688969,2.355827805656289,2.2766737461475755
2023-09-08,0.0007337534470390302,0.0,0.0,0.0007337534470390302,0.0007337534470390302,0.0,1.7129156484547636,0.21612901896688969,2.35755640242932,2.2783442633565945
2023-09-11,0.006176739271048129,0.0,0.0,0.006176739271048129,0.006176739271048129,0.0,1.7129156484547636,0.21612901896688969,2.372118413643916,2.292417001841036
2023-09-12,-0.006452994353057595,0.0,0.0,-0.006452994353057595,-0.006452994353057595,0.0,1.7129156484547636,0.21612901896688969,2.356811146915888,2.277624047873303
2023-09-13,0.001154273267811567,0.0,0.0,0.001154273267811567,0.001154273267811567,0.0,1.7129156484547636,0.21612901896688969,2.359531551020053,2.280253048425888
2023-09-14,0.004514108353218368,0.0,0.0,0.004514108353218368,0.004514108353218368,0.0,1.7129156484547636,0.21612901896688969,2.370182732104195,2.2905463577592386
2023-09-15,-0.0021428207607375824,0.0,0.0,-0.0021428207607375824,-0.0021428207607375824,0.0,1.7129156484547636,0.21612901896688969,2.3651038553391004,2.2856381274704005
2023-09-18,0.0006693988410078565,0.0,0.0,0.0006693988410078565,0.0006693988410078565,0.0,1.7129156484547636,0.21612901896688969,2.3666870531187274,2.2871681309838925
2023-09-19,0.0013772695142241337,0.0,0.0,0.0013772695142241337,0.0013772695142241337,0.0,1.7129156484547636,0.21612901896688969,2.369946619046697,2.290318177924602
2023-09-20,-0.005967374431033639,0.0,0.0,-0.005967374431033639,-0.005967374431033639,0.0,1.7129156484547636,0.21612901896688969,2.355804260189283,2.276650991790723
2023-09-21,-0.002810076579678243,0.0,0.0,-0.002810076579678243,-0.002810076579678243,0.0,1.7129156484547636,0.21612901896688969,2.3491842698114187,2.2702534281585907
2023-09-22,-0.0018660807727644087,0.0,0.0,-0.0018660807727644087,-0.0018660807727644087,0.0,1.7129156484547636,0.21612901896688969,2.344800502213843,2.2660169518870013
2023-09-25,0.008661391377698757,0.0,0.0,0.008661391377698757,0.008661391377698757,0.0,1.7129156484547636,0.21612901896688969,2.365109737066142,2.2856438115757944
2023-09-26,-0.008312257744762833,0.0,0.0,-0.008312257744762833,-0.008312257744762833,0.0,1.7129156484547636,0.21612901896688969,2.3454503353369995,2.266644951101254
2023-09-27,-0.00042580870064282367,0.0,0.0,-0.00042580870064282367,-0.00042580870064282367,0.0,1.7129156484547636,0.21612901896688969,2.3444516221772873,2.2656797939598072
2023-09-28,0.0016638194759805566,0.0,0.0,0.0016638194759805566,0.0016638194759805566,0.0,1.7129156484547636,0.21612901896688969,2.3483523664467603,2.2694494761273334
2023-09-29,-0.0023965623017273823,0.0,0.0,-0.0023965623017273823,-0.0023965623017273823,0.0,1.7129156484547636,0.21612901896688969,2.3427243936941617,2.2640105990671717
2023-10-02,0.004282663592985332,0.0,0.0,0.004282663592985332,0.004282663592985332,0.0,1.7129156484547636,0.21612901896688969,2.3527574941634346,2.2737065948339295
2023-10-03,-0.002776582196573724,0.0,0.0,-0.002776582196573724,-0.002776582196573724,0.0,1.7129156484547636,0.21612901896688969,2.346224869592285,2.2673934615824813
2023-10-04,0.0017293404481264819,0.0,0.0,0.0017293404481264819,0.0017293404481264819,0.0,1.7129156484547636,0.21612901896688969,2.3502822911596715,2.2713145568074133
2023-10-05,-0.0007878063759468499,0.0,0.0,-0.0007878063759468499,-0.0007878063759468499,0.0,1.7129156484547636,0.21612901896688969,2.348430723785421,2.2695252007177795
2023-10-06,0.014930347547399582,0.0,0.0,0.014930347547399582,0.014930347547399582,0.0,1.7129156484547636,0.21612901896688969,2.3834936106825286,2.303410000732078
2023-10-09,-0.003840152243290004,0.0,0.0,-0.003840152243290004,-0.003840152243290004,0.0,1.7129156484547636,0.21612901896688969,2.3743406323465988,2.29456455565055
2023-10-10,0.004254236865886113,0.0,0.0,0.004254236865886113,0.004254236865886113,0.0,1.7129156484547636,0.21612901896688969,2.3844416397968993,2.3043261767743544
2023-10-11,-0.001153820731305045,0.0,0.0,-0.001153820731305045,-0.001153820731305045,0.0,1.7129156484547636,0.21612901896688969,2.3816904216003145,2.301667397459903
2023-10-12,0.005139203230405748,0.0,0.0,0.005139203230405748,0.005139203230405748,0.0,1.7129156484547636,0.21612901896688969,2.3939304127088294,2.313496133984249
2023-10-13,-0.003448861023319332,0.0,0.0,-0.003448861023319332,-0.003448861023319332,0.0,1.7129156484547636,0.21612901896688969,2.385674079415899,2.3055172073401504
2023-10-16,0.010656584263579596,0.0,0.0,0.010656584263579596,0.010656584263579596,0.0,1.7129156484547636,0.21612901896688969,2.411097216268632,2.330086145731303
2023-10-17,0.0059177187785017064,0.0,0.0,0.0059177187785017064,0.0059177187785017064,0.0,1.7129156484547636,0.21612901896688969,2.4253654115421384,2.3438749402714243
2023-10-18,-0.0008318454600601596,0.0,0.0,-0.0008318454600601596,-0.0008318454600601596,0.0,1.7129156484547636,0.21612901896688969,2.42334788233556,2.3419251985434104
2023-10-19,0.0058540391538622946,0.0,0.0,0.0058540391538622946,0.0058540391538622946,0.0,1.7129156484547636,0.21612901896688969,2.437534255722182,2.3556349203511004
2023-10-20,-0.008614738936859052,0.0,0.0,-0.008614738936859052,-0.008614738936859052,0.0,1.7129156484547636,0.21612901896688969,2.4165355344594843,2.335341740481727
2023-10-23,-0.003226189626918733,0.0,0.0,-0.003226189626918733,-0.003226189626918733,0.0,1.7129156484547636,0.21612901896688969,2.4087393325851303,2.3278074851832744
2023-10-24,-0.0007294177389078876,0.0,0.0,-0.0007294177389078876,-0.0007294177389078876,0.0,1.7129156484547636,0.21612901896688969,2.4069823553875374,2.326109541110819
2023-10-25,-0.0010823746190028,0.0,0.0,-0.0010823746190028,-0.0010823746190028,0.0,1.7129156484547636,0.21612901896688969,2.4043770987776782,2.3235918191825005
2023-10-26,-0.012391766334567608,0.0,0.0,-0.012391766334567608,-0.012391766334567608,0.0,1.7129156484547636,0.21612901896688969,2.3745826195894395,2.294798412302278
2023-10-27,0.002123379289839702,0.0,0.0,0.002123379289839702,0.002123379289839702,0.0,1.7129156484547636,0.21612901896688969,2.379624759145889,2.2996711397253176
2023-10-30,0.0065075031166532465,0.0,0.0,0.0065075031166532465,0.0065075031166532465,0.0,1.7129156484547636,0.21612901896688969,2.3951101746824963,2.3146362568343575
2023-10-31,0.006613355701197622,1.94088461513396e-05,5.8226538454018794e-05,0.006593946855046283,0.006555129162743603,0.15000000000000002,1.7256324113091501,0.18041387285458116,2.410903403886333,2.3298089964626763
2023-11-01,-0.004199390488197197,1.940884615133959e-05,5.8226538454018767e-05,-0.004218799334348536,-0.004257617026651216,0.14999999999999997,1.7383491741635362,0.14469872674227266,2.4007322862108387,2.319889562010492
2023-11-02,-0.00015192679985041933,1.9408846151339592e-05,5.8226538454018767e-05,-0.00017133564600175892,-0.0002101533383044381,0.14999999999999997,1.7510659370179225,0.10898358062996423,2.4003209551937035,2.3194020294745377
2023-11-03,-0.0014588225263626286,1.94088461513396e-05,5.8226538454018794e-05,-0.0014782313725139682,-0.0015170490648166474,0.15000000000000002,1.763782699872309,0.07326843451765572,2.3967727254536335,2.3158833827947896
2023-11-06,0.0052767467615639704,1.940884615133959e-05,5.8226538454018767e-05,0.005257337915412631,0.0052185202231099515,0.14999999999999994,1.7764994627266948,0.03755328840534719,2.409373369577788,2.3279688670622685
2023-11-07,-0.0021549208720833394,1.9408846151339592e-05,5.822653845401878e-05,-0.002174329718234679,-0.0022131474105373584,0.14999999999999997,1.789216225581081,0.0018381422930387747,2.4041345974579915,2.322816728792318
2023-11-08,-0.00418594283296791,1.9408846151339606e-05,5.8226538454018794e-05,-0.004205351679119249,-0.004244169371421929,0.15000000000000005,1.8019329884354673,-0.03387700381926967,2.3940243659917426,2.3129583011765513
2023-11-09,0.01071182790827571,1.9408846151339585e-05,5.822653845401875e-05,0.01069241906212437,0.010653601369821691,0.1499999999999999,1.8146497512898534,-0.06959214993157811,2.419622277757863,2.3375996369023064
2023-11-10,-0.001889523873948002,1.9408846151339602e-05,5.822653845401879e-05,-0.0019089327200993416,-0.0019477504124020208,0.15000000000000002,1.8273665141442397,-0.10530729604388664,2.41500338162157,2.3330465762454993
2023-11-13,0.0010679489104596833,2.643006136176127e-07,7.929018408528379e-07,0.0010676846098460657,0.0010671560086188306,0.002042630032383745,1.8275396850890469,-0.10579364824428639,2.4175818435648533,2.3355363009177275
2023-11-14,-0.02257960297636573,0.0,0.0,-0.02257960297636573,-0.02257960297636573,0.0,1.8275396850890469,-0.10579364824428639,2.3629938053742885,2.2828008185061153
2023-11-15,0.006882093700323952,0.0,0.0,0.006882093700323952,0.006882093700323952,0.0,1.8275396850890469,-0.10579364824428639,2.3792561501561593,2.2985112676382506
2023-11-16,0.0013274326066044085,0.0,0.0,0.0013274326066044085,0.0013274326066044085,0.0,1.8275396850890469,-0.10579364824428639,2.3824144523493405,2.301562386441561
2023-11-17,-0.007933864143297895,0.0,0.0,-0.007933864143297895,-0.007933864143297895,0.0,1.8275396850890469,-0.10579364824428639,2.3635126997513716,2.283302103150209
2023-11-20,-0.004749613027588296,0.0,0.0,-0.004749613027588296,-0.004749613027588296,0.0,1.8275396850890469,-0.10579364824428639,2.352286929041762,2.2724573017351672
2023-11-21,0.004984952348426729,0.0,0.0,0.004984952348426729,0.004984952348426729,0.0,1.8275396850890469,-0.10579364824428639,2.364012967292862,2.2837853930981513
2023-11-22,0.0002999674974354873,0.0,0.0,0.0002999674974354873,0.0002999674974354873,0.0,1.8275396850890469,-0.10579364824428639,2.364722094346566,2.2844704544871988
2023-11-24,0.0017212924556270666,0.0,0.0,0.0017212924556270666,0.0017212924556270666,0.0,1.8275396850890469,-0.10579364824428639,2.3687924726472196,2.2884026962456105
2023-11-27,-0.005231844056254224,0.0,0.0,-0.005231844056254224,-0.005231844056254224,0.0,1.8275396850890469,-0.10579364824428639,2.3563993198287005,2.276430130200942
2023-11-28,0.0004093419834005068,0.0,0.0,0.0004093419834005068,0.0004093419834005068,0.0,1.8275396850890469,-0.10579364824428639,2.357363892999963,2.2773619686255113
2023-11-29,-0.004586019816792899,0.0,0.0,-0.004586019816792899,-0.004586019816792899,0.0,1.8275396850890469,-0.10579364824428639,2.3465529754712735,2.2669179415073843
2023-11-30,0.004704528008193437,2.271006754396282e-05,6.813020263188847e-05,0.004681817940649474,0.0046363978055615485,0.15000000000000005,1.829338984393627,-0.00101901420117248,2.357539109290519,2.277428274876777
2023-12-01,-0.010645529786975813,2.271006754396281e-05,6.813020263188843e-05,-0.010668239854519776,-0.010713659989607702,0.14999999999999994,1.831138283698207,0.10375561984194145,2.3323883166061967,2.2530286826890285
2023-12-04,-0.00649534540438012,2.271006754396282e-05,6.813020263188847e-05,-0.006518055471924083,-0.006563475607012008,0.15000000000000005,1.8329375830027872,0.2085302538850555,2.31718568017649,2.238240983888301
2023-12-05,-0.0034667289943335457,2.2710067543962818e-05,6.813020263188845e-05,-0.0034894390618775083,-0.003534859196965434,0.15,1.8347368823073675,0.31330488792816946,2.3091000019504593,2.2303291171613786
2023-12-06,-0.0030714647976689256,2.2710067543962815e-05,6.813020263188845e-05,-0.003094174865212888,-0.003139595000300814,0.14999999999999997,1.8365361816119474,0.4180795219712834,2.301955242763161,2.2233267870161133
2023-12-07,-0.0020964454672583047,2.271006754396281e-05,6.813020263188845e-05,-0.0021191555348022673,-0.002164575669890193,0.14999999999999997,1.8383354809165273,0.5228541560143972,2.2970770415695925,2.218514227946723
2023-12-08,0.0014411899591572287,2.2710067543962815e-05,6.813020263188847e-05,0.001418479891613266,0.0013730597565253402,0.15000000000000002,1.8401347802211077,0.6276287900575114,2.3003353991625453,2.2215603805523956
2023-12-11,0.002647184665951636,2.271006754396281e-05,6.813020263188843e-05,0.0026244745984076736,0.002579054463319748,0.14999999999999997,1.8419340795256876,0.7324034241006252,2.306372570985465,2.2272899057673934
2023-12-12,0.0008867281414008005,2.271006754396282e-05,6.813020263188847e-05,0.0008640180738568377,0.000818597938768912,0.15000000000000002,1.843733378830268,0.837178058143739,2.3083653185718442,2.2291131606932955
2023-12-13,0.005110942339053147,2.271006754396281e-05,6.813020263188844e-05,0.005088232271509184,0.005042812136421259,0.14999999999999997,1.8455326781348478,0.9419526921868532,2.320110817480234,2.2403541595934957
2023-12-14,0.00015224815396197656,2.2710067543962818e-05,6.813020263188845e-05,0.00012953808641801376,8.41179513300881e-05,0.15,1.847331977439428,1.0467273262299668,2.320411360195808,2.2405426135956543
2023-12-15,-0.0055319235958546315,1.2659156952202884e-06,3.7977470856608645e-06,-0.005533189511549852,-0.005535721342940292,0.008361373382771924,1.8474322748615144,1.0525677251384855,2.3075720843950913,2.2281395940298054
2023-12-18,0.007043800649811724,0.0,0.0,0.007043800649811724,0.007043800649811724,0.0,1.8474322748615144,1.0525677251384855,2.3238261621426406,2.243834165150104
2023-12-19,0.008746720636831495,0.0,0.0,0.008746720636831495,0.008746720636831495,0.0,1.8474322748615144,1.0525677251384855,2.3441520203914625,2.26346035574805
2023-12-20,-0.013075100905687805,0.0,0.0,-0.013075100905687805,-0.013075100905687805,0.0,1.8474322748615144,1.0525677251384855,2.3135019961865724,2.2338653832006203
2023-12-21,0.01108192047638316,0.0,0.0,0.01108192047638316,0.01108192047638316,0.0,1.8474322748615144,1.0525677251384855,2.339140041330266,2.2586209017321948
2023-12-22,0.0029529875304108184,0.0,0.0,0.0029529875304108184,0.0029529875304108184,0.0,1.8474322748615144,1.0525677251384855,2.3460474927041988,2.265290581090935
2023-12-26,0.005898033143111243,0.0,0.0,0.005898033143111243,0.005898033143111243,0.0,1.8474322748615144,1.0525677251384855,2.359884558571481,2.2786513400169874
2023-12-27,0.001365472311304065,0.0,0.0,0.001365472311304065,0.001365472311304065,0.0,1.8474322748615144,1.0525677251384855,2.3631069155940847,2.2817627753288967
2023-12-28,-0.0016472847445783406,0.0,0.0,-0.0016472847445783406,-0.0016472847445783406,0.0,1.8474322748615144,1.0525677251384855,2.359214205622219,2.2780040623183506
2023-12-29,-0.0015945480553467993,0.0,0.0,-0.0015945480553467993,-0.0015945480553467993,0.0,1.8474322748615144,1.0525677251384855,2.3554523251984976,2.274371675370709
2024-01-02,-0.008190143988876459,0.0,0.0,-0.008190143988876459,-0.008190143988876459,0.0,1.8474322748615144,1.0525677251384855,2.336160831496188,2.255744243865201
2024-01-03,-0.006659066320493525,0.0,0.0,-0.006659066320493525,-0.006659066320493525,0.0,1.8474322748615144,1.0525677251384855,2.3206041815839153,2.240723093343231
2024-01-04,0.0038136739080766877,0.0,0.0,0.0038136739080766877,0.0038136739080766877,0.0,1.8474322748615144,1.0525677251384855,2.3294542092021957,2.249268480539539
2024-01-05,0.0019038493962051128,0.0,0.0,0.0019038493962051128,0.0019038493962051128,0.0,1.8474322748615144,1.0525677251384855,2.333889139191873,2.2535507489781175
2024-01-08,0.005696664274042775,0.0,0.0,0.005696664274042775,0.005696664274042775,0.0,1.8474322748615144,1.0525677251384855,2.3471845220706835,2.2663884710195634
2024-01-09,-0.0017699412873745822,0.0,0.0,-0.0017699412873745822,-0.0017699412873745822,0.0,1.8474322748615144,1.0525677251384855,2.343030143275984,2.262377096491476
2024-01-10,0.0065922830478467075,0.0,0.0,0.0065922830478467075,0.0065922830478467075,0.0,1.8474322748615144,1.0525677251384855,2.358476061170096,2.2772913266725134
2024-01-11,0.0004942459246306405,0.0,0.0,0.0004942459246306405,0.0004942459246306405,0.0,1.8474322748615144,1.0525677251384855,2.359641728351668,2.278416868629918
2024-01-12,0.0031325766919707617,0.0,0.0,0.0031325766919707617,0.0031325766919707617,0.0,1.8474322748615144,1.0525677251384855,2.3670334870313043,2.2855541842071814
2024-01-16,-0.004044479562366543,0.0,0.0,-0.004044479562366543,-0.004044479562366543,0.0,1.8474322748615144,1.0525677251384855,2.3574600684695692,2.276310307020474
2024-01-17,-0.006900616185402938,0.0,0.0,-0.006900616185402938,-0.006900616185402938,0.0,1.8474322748615144,1.0525677251384855,2.341192141364647,2.260602363272849
2024-01-18,0.010518832537717392,0.0,0.0,0.010518832537717392,0.010518832537717392,0.0,1.8474322748615144,1.0525677251384855,2.365818749438282,2.2843812609664846
2024-01-19,0.0092340815574057,0.0,0.0,0.0092340815574057,0.0092340815574057,0.0,1.8474322748615144,1.0525677251384855,2.3876649127206346,2.3054754238384585
2024-01-22,-0.0018426536729277082,0.0,0.0,-0.0018426536729277082,-0.0018426536729277082,0.0,1.8474322748615144,1.0525677251384855,2.3832652731994894,2.301227231080878
2024-01-23,0.0036395618742970206,0.0,0.0,0.0036395618742970206,0.0036395618742970206,0.0,1.8474322748615144,1.0525677251384855,2.3919393146241625,2.309602689975214
2024-01-24,0.001978268286073255,0.0,0.0,0.001978268286073255,0.001978268286073255,0.0,1.8474322748615144,1.0525677251384855,2.396671212312495,2.314171703730221
2024-01-25,0.00188006143696509,0.0,0.0,0.00188006143696509,0.00188006143696509,0.0,1.8474322748615144,1.0525677251384855,2.4011771014358483,2.31852248870892
2024-01-26,1.5135979486538098e-05,0.0,0.0,1.5135979486538098e-05,1.5135979486538098e-05,0.0,1.8474322748615144,1.0525677251384855,2.401213445603199,2.318557581817748
2024-01-29,0.003822150677474341,0.0,0.0,0.003822150677474341,0.003822150677474341,0.0,1.8474322748615144,1.0525677251384855,2.4103912452010716,2.3274194582498557
2024-01-30,-0.0034251561951662594,0.0,0.0,-0.0034251561951662594,-0.0034251561951662594,0.0,1.8474322748615144,1.0525677251384855,2.4021352786947965,2.3194476830736805
2024-01-31,-0.011891366535002484,2.6636302157470452e-05,7.990890647241136e-05,-0.011918002837159955,-0.011971275441474895,0.15,1.828948495846002,1.0180240468080601,2.37350662362807,2.2916809359875145
2024-02-01,0.008129485539726217,2.6636302157470452e-05,7.990890647241133e-05,0.008102849237568746,0.008049576633253806,0.14999999999999997,1.81046471683049,0.9834803684776349,2.392738789963699,2.3101279973007127
2024-02-02,0.0072130934880081455,2.6636302157470452e-05,7.990890647241134e-05,0.007186457185850675,0.007133184581535734,0.15,1.7919809378149776,0.9489366901472093,2.409934104834697,2.326606566712432
2024-02-05,-0.0014509207546074135,2.663630215747045e-05,7.990890647241133e-05,-0.001477557056764884,-0.0015308296610798248,0.14999999999999997,1.773497158799465,0.9143930118167841,2.4063732896917602,2.3230449283704453
2024-02-06,0.0017210328321974589,2.6636302157470452e-05,7.990890647241133e-05,0.0016943965300399884,0.0016411239257250476,0.14999999999999997,1.755013379783953,0.8798493334863587,2.410450640243795,2.3268573329829283
